Waktu,MQ-3,MQ-3 (PPM),MQ-135,MQ-135 (PPM),MQ-136,MQ-136 (PPM),TGS 822,TGS 822 (PPM),TGS 2600,TGS 2600 (PPM),TGS 2602,TGS 2602 (PPM),TGS 2610,TGS 2610 (PPM),TGS 2620,TGS 2620 (PPM),Output1,Output2
2025-03-07 18:08:14,3.3,0.4,1.635483870967742,2.4213017751479287,0.5129032258064515,8.997296843832169,2.8516129032258064,1.1742638887828323,2.7387096774193544,1.125651725989356,2.9483870967741934,1.2311816192560177,1.7806451612903225,1.561045503976911,3.1064516129032254,1.0687454560053042,1,0
2025-03-07 18:08:16,3.3,0.4,1.6387096774193548,2.416535433070866,0.5225806451612903,8.78129954471436,2.903225806451613,1.1513210277569275,2.7774193548387096,1.1068518318166825,2.7903225806451615,1.3009248554913293,1.8129032258064515,1.525032691588145,3.1096774193548384,1.0675259964550146,1,0
2025-03-07 18:08:18,3.3,0.4,1.6387096774193548,2.416535433070866,0.5258064516129032,8.71132918216855,2.9096774193548387,1.1485132392158302,2.7903225806451615,1.1007126076206148,2.712903225806451,1.3380499405469681,1.8225806451612903,1.514514311824334,3.1032258064516127,1.069967577715773,1,0
2025-03-07 18:08:20,3.3,0.4,1.6419354838709677,2.4117878192534383,0.529032258064516,8.642339211566929,2.9193548387096775,1.1443259852143044,2.796774193548387,1.0976663556114212,2.832258064516129,1.2816628701594535,1.8354838709677417,1.5006880267343419,3.1096774193548384,1.0675259964550146,1,0
2025-03-07 18:08:22,3.3,0.4,1.6451612903225807,2.4070588235294115,0.532258064516129,8.574310042957721,2.9387096774193546,1.1360383239039202,2.8129032258064517,1.0901179428025096,2.9451612903225803,1.2325301204819277,1.8516129032258062,1.4837164225850739,3.125806451612903,1.061468333067435,1,0
2025-03-07 18:08:24,3.3,0.4,1.6387096774193548,2.416535433070866,0.5258064516129032,8.71132918216855,2.935483870967742,1.137411632470214,2.8161290322580643,1.0886196705903937,3.0064516129032257,1.207403433476395,1.8580645161290321,1.4770225825344339,3.1419354838709674,1.0554759562305929,1,0
2025-03-07 18:08:26,3.3,0.4,1.6451612903225807,2.4070588235294115,0.5258064516129032,8.71132918216855,2.929032258064516,1.1401677789391973,2.8193548387096774,1.0871251693411381,3.054838709677419,1.1882787750791977,1.8516129032258062,1.4837164225850739,3.1354838709677417,1.0578651392039684,1,0
2025-03-07 18:08:28,3.3,0.4,1.6387096774193548,2.416535433070866,0.5225806451612903,8.78129954471436,2.925806451612903,1.1415506385567797,2.8225806451612905,1.0856344252653702,3.087096774193548,1.1758620689655175,1.8677419354838707,1.4670814674018027,3.1516129032258062,1.0519114368834621,1,0
2025-03-07 18:08:30,3.3,0.4,1.6387096774193548,2.416535433070866,0.5193548387096774,8.852270412851293,2.9161290322580644,1.1457184942654621,2.825806451612903,1.0841474246398235,3.1129032258064515,1.1661139896373056,1.8774193548387097,1.4572581195339858,3.1645161290322577,1.0471943466132119,1,0
2025-03-07 18:08:32,3.3,0.4,1.632258064516129,2.4260869565217384,0.5129032258064515,8.997296843832169,2.9,1.1527298414875287,2.829032258064516,1.0826641538069446,3.116129032258064,1.1649068322981369,1.861290322580645,1.4736956674768769,3.1677419354838707,1.046021378067455,1,0
