Waktu,MQ-3,MQ-3 (PPM),MQ-135,MQ-135 (PPM),MQ-136,MQ-136 (PPM),TGS 822,TGS 822 (PPM),TGS 2600,TGS 2600 (PPM),TGS 2602,TGS 2602 (PPM),TGS 2610,TGS 2610 (PPM),TGS 2620,TGS 2620 (PPM),Output1,Output2
2025-03-07 17:20:57,1.2774193548387096,1.6608509643932312,1.525806451612903,2.5953488372093028,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.2193548387096773,1.4487289676236246,1.5806451612903225,2.296530612244898,1.4419354838709677,2.0536980170238794,1.7451612903225806,2.015330165486769,0,0
2025-03-07 17:20:59,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.235483870967742,1.436194927008976,1.590322580645161,2.2825557809330634,1.4483870967741934,2.0418137331535235,1.7354838709677418,2.0276952969105153,0,0
2025-03-07 17:21:01,1.2806451612903225,1.6545796621930506,1.529032258064516,2.589873417721519,0.264516129032258,21.27993527710467,0.9870967741935484,3.771982141990936,2.235483870967742,1.436194927008976,1.5870967741935482,2.28719512195122,1.4516129032258065,2.035917127358108,1.7999999999999998,1.9478951589426095,0,0
2025-03-07 17:21:03,1.2806451612903225,1.6545796621930506,1.529032258064516,2.589873417721519,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.2322580645161287,1.438685798204992,1.5870967741935482,2.28719512195122,1.4483870967741934,2.0418137331535235,1.8516129032258062,1.8882527047007343,0,0
2025-03-07 17:21:05,1.2806451612903225,1.6545796621930506,1.525806451612903,2.5953488372093028,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.2290322580645157,1.4411846009627682,1.590322580645161,2.2825557809330634,1.4483870967741934,2.0418137331535235,1.896774193548387,1.8388577666408612,0,0
2025-03-07 17:21:07,1.2838709677419353,1.6483477278297543,1.532258064516129,2.5844210526315785,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.2193548387096773,1.4487289676236246,1.5806451612903225,2.296530612244898,1.4483870967741934,2.0418137331535235,1.8870967741935485,1.8492334661255123,0,0
2025-03-07 17:21:09,1.2838709677419353,1.6483477278297543,1.532258064516129,2.5844210526315785,0.27096774193548384,20.623636190275548,0.9903225806451612,3.7584690998654002,2.235483870967742,1.436194927008976,1.5870967741935482,2.28719512195122,1.4548387096774194,2.030050582934339,1.8774193548387097,1.8597215087606382,0,0
2025-03-07 17:21:11,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.235483870967742,1.436194927008976,1.5870967741935482,2.28719512195122,1.4516129032258065,2.035917127358108,1.8741935483870966,1.8632427989812514,0,0
2025-03-07 17:21:13,1.2870967741935482,1.6421548161880857,1.532258064516129,2.5844210526315785,0.27096774193548384,20.623636190275548,0.9903225806451612,3.7584690998654002,2.2419354838709675,1.4312368332560974,1.590322580645161,2.2825557809330634,1.464516129032258,2.012629134261365,1.8741935483870966,1.8632427989812514,0,0
2025-03-07 17:21:15,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.2483870967741932,1.4263100298114633,1.593548387096774,2.277935222672065,1.461290322580645,2.018406802676911,1.8806451612903226,1.856212901344074,0,0
2025-03-07 17:21:17,1.2838709677419353,1.6483477278297543,1.532258064516129,2.5844210526315785,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.24516129032258,1.4287695382268895,1.593548387096774,2.277935222672065,1.4580645161290322,2.0242138804805268,1.9258064516129032,1.8083872352305193,0,0
2025-03-07 17:21:19,1.2741935483870968,1.6671619834797298,1.5225806451612902,2.6008474576271183,0.26774193548387093,20.947239137840718,0.9774193548387097,3.813083412617306,2.225806451612903,1.4436913720716849,1.5806451612903225,2.296530612244898,1.4451612903225806,2.047740621828843,1.9064516129032258,1.8285926429204498,0,0
2025-03-07 17:21:21,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.2387096774193544,1.4337119508079514,1.5806451612903225,2.296530612244898,1.4516129032258065,2.035917127358108,2.1032258064516127,1.6413108550552866,0,0
2025-03-07 17:21:23,1.2806451612903225,1.6545796621930506,1.529032258064516,2.589873417721519,0.27096774193548384,20.623636190275548,0.9838709677419355,3.7855882399636838,2.235483870967742,1.436194927008976,1.5806451612903225,2.296530612244898,1.4483870967741934,2.0418137331535235,2.02258064516129,1.7134400037355537,0,0
2025-03-07 17:21:25,1.2838709677419353,1.6483477278297543,1.532258064516129,2.5844210526315785,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.24516129032258,1.4287695382268895,1.593548387096774,2.277935222672065,1.4548387096774194,2.030050582934339,2.0,1.7347317954663302,0,0
2025-03-07 17:21:27,1.2870967741935482,1.6421548161880857,1.532258064516129,2.5844210526315785,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.2483870967741932,1.4263100298114633,1.596774193548387,2.2733333333333334,1.4580645161290322,2.0242138804805268,2.1999999999999997,1.562069615988616,0,0
2025-03-07 17:21:29,1.2806451612903225,1.6545796621930506,1.529032258064516,2.589873417721519,0.27096774193548384,20.623636190275548,0.9838709677419355,3.7855882399636838,2.2419354838709675,1.4312368332560974,1.593548387096774,2.277935222672065,1.4548387096774194,2.030050582934339,2.148387096774193,1.6033987659046176,0,0
2025-03-07 17:21:31,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.26774193548387093,20.947239137840718,0.9870967741935484,3.771982141990936,2.2419354838709675,1.4312368332560974,1.5870967741935482,2.28719512195122,1.4451612903225806,2.047740621828843,2.125806451612903,1.6221433893547512,0,0
2025-03-07 17:21:33,1.2774193548387096,1.6608509643932312,1.525806451612903,2.5953488372093028,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.235483870967742,1.436194927008976,1.590322580645161,2.2825557809330634,1.4451612903225806,2.047740621828843,2.148387096774193,1.6033987659046176,0,0
2025-03-07 17:21:35,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.2387096774193544,1.4337119508079514,1.590322580645161,2.2825557809330634,1.4451612903225806,2.047740621828843,2.1451612903225805,1.6060512037912953,0,0
2025-03-07 17:21:37,1.2870967741935482,1.6421548161880857,1.529032258064516,2.589873417721519,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.2419354838709675,1.4312368332560974,1.6032258064516127,2.264185110663984,1.4516129032258065,2.035917127358108,2.1870967741935483,1.5722099260135813,0,0
2025-03-07 17:21:39,1.2838709677419353,1.6483477278297543,1.532258064516129,2.5844210526315785,0.26774193548387093,20.947239137840718,0.9870967741935484,3.771982141990936,2.2387096774193544,1.4337119508079514,1.6032258064516127,2.264185110663984,1.4516129032258065,2.035917127358108,2.138709677419355,1.611381286890457,0,0
2025-03-07 17:21:41,1.2806451612903225,1.6545796621930506,1.529032258064516,2.589873417721519,0.26774193548387093,20.947239137840718,0.9870967741935484,3.771982141990936,2.2387096774193544,1.4337119508079514,1.6032258064516127,2.264185110663984,1.4483870967741934,2.0418137331535235,2.083870967741935,1.6580874314187246,0,0
2025-03-07 17:21:43,1.2806451612903225,1.6545796621930506,1.532258064516129,2.5844210526315785,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.225806451612903,1.4436913720716849,1.593548387096774,2.277935222672065,1.4387096774193548,2.059686144535337,2.116129032258064,1.6303054252314066,0,0
2025-03-07 17:21:45,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.22258064516129,1.446206148545416,1.590322580645161,2.2825557809330634,1.435483870967742,2.065705232342511,2.1451612903225805,1.6060512037912953,0,0
2025-03-07 17:21:47,1.2806451612903225,1.6545796621930506,1.529032258064516,2.589873417721519,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.2387096774193544,1.4337119508079514,1.6064516129032256,2.2596385542168678,1.4451612903225806,2.047740621828843,2.093548387096774,1.6496584296881813,0,0
2025-03-07 17:21:49,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.27096774193548384,20.623636190275548,0.9870967741935484,3.771982141990936,2.2419354838709675,1.4312368332560974,1.6161290322580644,2.246107784431138,1.4548387096774194,2.030050582934339,2.1838709677419352,1.5747646654369143,0,0
2025-03-07 17:21:51,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.26774193548387093,20.947239137840718,0.9870967741935484,3.771982141990936,2.2419354838709675,1.4312368332560974,1.6193548387096772,2.241633466135459,1.4548387096774194,2.030050582934339,2.261290322580645,1.515560847475054,0,0
2025-03-07 17:21:53,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.2387096774193544,1.4337119508079514,1.6193548387096772,2.241633466135459,1.4548387096774194,2.030050582934339,2.303225806451613,1.4852349629885553,0,0
2025-03-07 17:21:55,1.2774193548387096,1.6608509643932312,1.529032258064516,2.589873417721519,0.26774193548387093,20.947239137840718,0.9806451612903225,3.7992883428641524,2.2290322580645157,1.4411846009627682,1.6064516129032256,2.2596385542168678,1.4419354838709677,2.0536980170238794,2.303225806451613,1.4852349629885553,0,0
2025-03-07 17:21:57,1.2806451612903225,1.6545796621930506,1.532258064516129,2.5844210526315785,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.225806451612903,1.4436913720716849,1.6032258064516127,2.264185110663984,1.435483870967742,2.065705232342511,2.2774193548387096,1.5037582601176338,0,0
2025-03-07 17:21:59,1.2806451612903225,1.6545796621930506,1.529032258064516,2.589873417721519,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.2290322580645157,1.4411846009627682,1.6064516129032256,2.2596385542168678,1.4419354838709677,2.0536980170238794,2.264516129032258,1.5131862062486692,0,0
2025-03-07 17:22:01,1.2838709677419353,1.6483477278297543,1.532258064516129,2.5844210526315785,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.235483870967742,1.436194927008976,1.6129032258064515,2.2506,1.4483870967741934,2.0418137331535235,2.2419354838709675,1.5299594203805444,0,0
2025-03-07 17:22:03,1.2838709677419353,1.6483477278297543,1.529032258064516,2.589873417721519,0.26774193548387093,20.947239137840718,0.9838709677419355,3.7855882399636838,2.2322580645161287,1.438685798204992,1.6161290322580644,2.246107784431138,1.4483870967741934,2.0418137331535235,2.306451612903226,1.4829501459780998,0,0
