Waktu,MQ-3,MQ-3 (PPM),MQ-135,MQ-135 (PPM),MQ-136,MQ-136 (PPM),TGS 822,TGS 822 (PPM),TGS 2600,TGS 2600 (PPM),TGS 2602,TGS 2602 (PPM),TGS 2610,TGS 2610 (PPM),TGS 2620,TGS 2620 (PPM),Output1,Output2
2025-03-07 17:35:56,1.964516129032258,0.8708583151704672,1.529032258064516,2.589873417721519,0.3064516129032258,17.574688005138523,1.3806451612903226,2.60780462467552,2.4,1.3188814113363994,2.274193548387097,1.5961702127659576,1.4774193548387096,1.9898083199220091,2.5032258064516126,1.3552371674518524,0,1
2025-03-07 17:35:58,1.9516129032258065,0.8795091862597295,1.529032258064516,2.589873417721519,0.30967741935483867,17.33707020651379,1.3870967741935485,2.5944654756456824,2.4064516129032256,1.31463949958069,2.2870967741935484,1.5871650211565587,1.5451612903225804,1.8771552672813598,2.5032258064516126,1.3552371674518524,0,1
2025-03-07 17:36:00,1.932258064516129,0.8927568852606609,1.529032258064516,2.589873417721519,0.3064516129032258,17.574688005138523,1.3870967741935485,2.5944654756456824,2.4,1.3188814113363994,2.3000000000000003,1.5782608695652172,1.532258064516129,1.8977310845341866,2.5129032258064514,1.3494972181611697,0,1
2025-03-07 17:36:02,1.929032258064516,0.8949971779214331,1.529032258064516,2.589873417721519,0.30967741935483867,17.33707020651379,1.3903225806451613,2.5878446387263687,2.3870967741935485,1.327440935412614,2.303225806451613,1.5760504201680672,1.5516129032258064,1.8670148167599336,2.5064516129032257,1.3533186797857304,0,1
2025-03-07 17:36:04,1.9225806451612903,0.8995059745409464,1.525806451612903,2.5953488372093028,0.30967741935483867,17.33707020651379,1.396774193548387,2.5746992772044095,2.3838709677419354,1.3295967467749137,2.3193548387096774,1.5650904033379696,1.5451612903225804,1.8771552672813598,2.5096774193548383,1.3514053702237494,0,1
2025-03-07 17:36:06,1.9193548387096775,0.9017745891941259,1.529032258064516,2.589873417721519,0.3129032258064516,17.10507789530292,1.403225806451613,2.561680807174314,2.390322580645161,1.3252915237056044,2.3322580645161293,1.5564315352697093,1.5354838709677419,1.89254983958333,2.519354838709677,1.3456963046560528,0,1
2025-03-07 17:36:08,1.9161290322580644,0.9040527559050597,1.529032258064516,2.589873417721519,0.3129032258064516,17.10507789530292,1.4129032258064516,2.542387095655402,2.390322580645161,1.3252915237056044,2.329032258064516,1.5585872576177286,1.5419354838709676,1.8822621025514061,2.5161290322580645,1.347594203101553,0,1
2025-03-07 17:36:10,1.9064516129032258,0.9109451345512304,1.529032258064516,2.589873417721519,0.3129032258064516,17.10507789530292,1.4161290322580644,2.536017375689537,2.3870967741935485,1.327440935412614,2.3451612903225807,1.5478679504814306,1.5161290322580645,1.9240180788345969,2.525806451612903,1.3419157765857777,0,1
2025-03-07 17:36:12,1.903225806451613,0.9132620778205958,1.529032258064516,2.589873417721519,0.3129032258064516,17.10507789530292,1.4258064516129032,2.5170897480242176,2.4,1.3188814113363994,2.3645161290322583,1.5351978171896314,1.4838709677419355,1.9785689195312863,2.532258064516129,1.3381554729649046,0,1
2025-03-07 17:36:14,1.896774193548387,0.9179255381345789,1.5225806451612902,2.6008474576271183,0.30967741935483867,17.33707020651379,1.4258064516129032,2.5170897480242176,2.3774193548387097,1.3339276796353239,2.3516129032258064,1.5436213991769547,1.4806451612903224,1.9841745398732842,2.5129032258064514,1.3494972181611697,0,1
2025-03-07 17:36:16,1.9064516129032258,0.9109451345512304,1.529032258064516,2.589873417721519,0.3129032258064516,17.10507789530292,1.4451612903225806,2.4800325544629347,2.4,1.3188814113363994,2.361290322580645,1.537295081967213,1.4741935483870967,1.9954704630855484,2.529032258064516,1.3400331067149864,0,1
2025-03-07 17:36:18,1.9129032258064516,0.9063405310755774,1.529032258064516,2.589873417721519,0.3161290322580645,16.878521933474836,1.4548387096774194,2.461892022326249,2.403225806451613,1.31675732384614,2.3838709677419354,1.5227334235453316,1.4451612903225806,2.047740621828843,2.5387096774193547,1.33441523448514,0,1
2025-03-07 17:36:20,1.9161290322580644,0.9040527559050597,1.529032258064516,2.589873417721519,0.3161290322580645,16.878521933474836,1.4580645161290322,2.455901355381525,2.403225806451613,1.31675732384614,2.4096774193548387,1.506425702811245,1.558064516129032,1.856970881873065,2.5419354838709673,1.3325525903425839,0,1
2025-03-07 17:36:22,1.9193548387096775,0.9017745891941259,1.525806451612903,2.5953488372093028,0.3161290322580645,16.878521933474836,1.467741935483871,2.4380952073233177,2.4161290322580644,1.308323338617013,2.42258064516129,1.4984021304926765,1.461290322580645,2.018406802676911,2.5483870967741935,1.3288421544869147,0,1
2025-03-07 17:36:24,1.9258064516129032,0.8972468559686535,1.525806451612903,2.5953488372093028,0.3161290322580645,16.878521933474836,1.4709677419354839,2.432214482617426,2.4096774193548387,1.3125279117132296,2.4419354838709677,1.486525759577279,1.4483870967741934,2.0418137331535235,2.5483870967741935,1.3288421544869147,0,1
2025-03-07 17:36:26,1.9387096774193548,0.8883042376070208,1.525806451612903,2.5953488372093028,0.3161290322580645,16.878521933474836,1.4806451612903224,2.414733699050725,2.4064516129032256,1.31463949958069,2.4516129032258065,1.4806578947368423,1.5387096774193547,1.887393569711711,2.5483870967741935,1.3288421544869147,0,1
2025-03-07 17:36:28,1.9387096774193548,0.8883042376070208,1.529032258064516,2.589873417721519,0.3161290322580645,16.878521933474836,1.4870967741935484,2.4032125271038844,2.4096774193548387,1.3125279117132296,2.464516129032258,1.4729057591623038,1.2999999999999998,2.3498481787167256,2.5451612903225804,1.330694903493655,0,1
2025-03-07 17:36:30,1.9419354838709677,0.886091774388656,1.529032258064516,2.589873417721519,0.3161290322580645,16.878521933474836,1.496774193548387,2.386126249993335,2.412903225806452,1.3104225335675508,2.487096774193548,1.4595330739299612,1.396774193548387,2.140435269673645,2.5354838709677416,1.3362828554742339,0,1
2025-03-07 17:36:32,1.9387096774193548,0.8883042376070208,1.529032258064516,2.589873417721519,0.3193548387096774,16.657221385543362,1.5032258064516129,2.3748636967761163,2.403225806451613,1.31675732384614,2.4806451612903224,1.4633289986996099,1.4258064516129032,2.083950570620038,2.525806451612903,1.3419157765857777,0,1
2025-03-07 17:36:34,1.9419354838709677,0.886091774388656,1.529032258064516,2.589873417721519,0.3193548387096774,16.657221385543362,1.5129032258064514,2.3581589230970392,2.42258064516129,1.30414339293641,2.5064516129032257,1.4482625482625484,1.4483870967741934,2.0418137331535235,2.532258064516129,1.3381554729649046,0,1
2025-03-07 17:36:36,1.9516129032258065,0.8795091862597295,1.529032258064516,2.589873417721519,0.3193548387096774,16.657221385543362,1.525806451612903,2.336231860065791,2.4290322580645163,1.2999878654104249,2.5161290322580645,1.4426923076923077,1.4548387096774194,2.030050582934339,2.5419354838709673,1.3325525903425839,0,1
2025-03-07 17:36:38,1.9451612903225806,0.8838884800983058,1.525806451612903,2.5953488372093028,0.3193548387096774,16.657221385543362,1.525806451612903,2.336231860065791,2.4096774193548387,1.3125279117132296,2.5161290322580645,1.4426923076923077,1.4387096774193548,2.059686144535337,2.5387096774193547,1.33441523448514,0,1
2025-03-07 17:36:40,1.9451612903225806,0.8838884800983058,1.529032258064516,2.589873417721519,0.3225806451612903,16.441003084490482,1.532258064516129,2.3254136986376186,2.4193548387096775,1.3062303004835032,2.519354838709677,1.4408450704225353,1.4161290322580644,2.1024829738887343,2.5354838709677416,1.3362828554742339,0,1
2025-03-07 17:36:42,1.9516129032258065,0.8795091862597295,1.529032258064516,2.589873417721519,0.3225806451612903,16.441003084490482,1.5419354838709676,2.3093646347440404,2.4290322580645163,1.2999878654104249,2.5387096774193547,1.4298602287166455,1.525806451612903,1.9081691969836867,2.551612903225806,1.3269943239717406,0,1
