Waktu,MQ-3,MQ-3 (PPM),MQ-135,MQ-135 (PPM),MQ-136,MQ-136 (PPM),TGS 822,TGS 822 (PPM),TGS 2600,TGS 2600 (PPM),TGS 2602,TGS 2602 (PPM),TGS 2610,TGS 2610 (PPM),TGS 2620,TGS 2620 (PPM),Output1,Output2
2025-03-07 18:21:38,3.3,0.4,1.635483870967742,2.4213017751479287,0.5774193548387097,7.712929656820255,3.187096774193548,1.039035911481018,3.093548387096774,0.972547767566006,3.2838709677419353,1.1054027504911592,2.0677419354838706,1.2853485899723514,3.2903225806451615,1.0032357694769745,1,0
2025-03-07 18:21:40,3.3,0.4,1.635483870967742,2.4213017751479287,0.5741935483870968,7.769307449302295,3.193548387096774,1.0367271761594854,3.083870967741935,0.9762112296363566,3.296774193548387,1.1010763209393346,2.0451612903225804,1.303828075707858,3.267741935483871,1.0108641790852082,1,0
2025-03-07 18:21:42,3.3,0.4,1.6290322580645162,2.4308910891089104,0.5741935483870968,7.769307449302295,3.180645161290322,1.0413544821685325,3.064516129032258,0.983614548152293,3.3,1.1,2.0483870967741935,1.3011594521440026,3.2774193548387096,1.0075813455652312,1,0
2025-03-07 18:21:44,3.3,0.4,1.62258064516129,2.440556660039762,0.5709677419354839,7.8264184540143225,3.1709677419354834,1.0448509152272878,3.058064516129032,0.9861052366209921,3.3,1.1,2.029032258064516,1.317317692556658,3.2580645161290325,1.0141674927225048,1,0
2025-03-07 18:21:46,3.3,0.4,1.632258064516129,2.4260869565217384,0.5806451612903226,7.657271645581415,3.193548387096774,1.0367271761594854,3.0806451612903225,0.9774380108998256,3.3,1.1,2.0451612903225804,1.303828075707858,3.267741935483871,1.0108641790852082,1,0
2025-03-07 18:21:48,3.3,0.4,1.635483870967742,2.4213017751479287,0.5838709677419355,7.602320303412163,3.2032258064516124,1.0332823801728577,3.0806451612903225,0.9774380108998256,3.3,1.1,2.0483870967741935,1.3011594521440026,3.264516129032258,1.0119629987680006,1,0
2025-03-07 18:21:50,3.3,0.4,1.635483870967742,2.4213017751479287,0.5870967741935484,7.548062827675635,3.2161290322580642,1.0287231732035769,3.090322580645161,0.9737661173671045,3.3,1.1,2.064516129032258,1.28796006599411,3.270967741935484,1.0097676349522169,1,0
2025-03-07 18:21:52,3.3,0.4,1.632258064516129,2.4260869565217384,0.5870967741935484,7.548062827675635,3.2064516129032254,1.0321389662620388,3.054838709677419,0.9873549211025472,3.3,1.1,2.0483870967741935,1.3011594521440026,3.261290322580645,1.0130641009783914,1,0
2025-03-07 18:21:54,3.3,0.4,1.6258064516129032,2.4357142857142855,0.5838709677419355,7.602320303412163,3.1967741935483867,1.0355764775333365,3.0354838709677416,0.994914411597492,3.3,1.1,2.0387096774193547,1.309194469640049,3.270967741935484,1.0097676349522169,1,0
2025-03-07 18:21:56,3.3,0.4,1.62258064516129,2.440556660039762,0.5806451612903226,7.657271645581415,3.187096774193548,1.039035911481018,3.0161290322580645,1.0025806926068168,3.3,1.1,2.0387096774193547,1.309194469640049,3.261290322580645,1.0130641009783914,1,0
